"TimestampHS","HE","HOEP","Hour.1.Predispatch","Hour.2.Predispatch","Hour.3.Predispatch","OR.10.Min.Sync","OR.10.Min.non.sync","OR.30.Min"
2016-05-04 11:00:00,12,0,"0.02",4.25,3.34,NA,NA,NA
2016-05-04 12:00:00,13,0,"0.02",0.02,3.34,NA,NA,NA
2016-05-04 13:00:00,14,0,"0.02",0.02,0.02,NA,NA,NA
2016-05-04 14:00:00,15,0,"0.02",4.58,3.34,NA,NA,NA
2016-05-04 15:00:00,16,0,"5.84",5.84,5.88,NA,NA,NA
2016-05-04 16:00:00,17,3.6,"5.92",6.5,5.96,NA,NA,NA
2016-05-04 17:00:00,18,3.28,"5.84",5.86,5.86,NA,NA,NA
2016-05-04 18:00:00,19,8.58,"5.96",5.94,5.86,NA,NA,NA
2016-05-04 19:00:00,20,11,"13.19",13.19,10.96,NA,NA,NA
2016-05-04 20:00:00,21,12.74,"9.16",11.6,11.07,NA,NA,NA
2016-05-04 21:00:00,22,9.37,"4.81",5.88,3.26,NA,NA,NA
2016-05-04 22:00:00,23,8.24,"5.98",5.94,5.92,NA,NA,NA
2016-05-04 23:00:00,24,2.72,"4.78",4.59,4.25,NA,NA,NA
2016-05-05 00:00:00,1,0,"0",0,-3,NA,NA,NA
2016-05-05 01:00:00,2,-2.27,"-0.02",-0.25,-1,NA,NA,NA
2016-05-05 02:00:00,3,-4.01,"0",-3,-4.1,NA,NA,NA
2016-05-05 03:00:00,4,-3.18,"0",0,-3,NA,NA,NA
2016-05-05 04:00:00,5,-1.5,"0",0,0,NA,NA,NA
2016-05-05 05:00:00,6,0.88,"12.19",9.16,12.19,NA,NA,NA
2016-05-05 06:00:00,7,3.43,"5.94",6.5,11.65,NA,NA,NA
2016-05-05 07:00:00,8,5.75,"5.94",5.94,6.44,NA,NA,NA
2016-05-05 08:00:00,9,1.15,"5.84",5.84,4.59,NA,NA,NA
2016-05-05 09:00:00,10,0,"5.84",5.84,4.74,NA,NA,NA
2016-05-05 10:00:00,11,0,"5.88",6.5,10,NA,NA,NA
2016-05-05 11:00:00,12,1.53,"5.9",6.27,5.94,NA,NA,NA
2016-05-05 12:00:00,13,0,"5.86",6.5,5.88,NA,NA,NA
2016-05-05 13:00:00,14,0,"5.88",5.88,5.88,NA,NA,NA
2016-05-05 14:00:00,15,0,"5.01",5.84,5.84,NA,NA,NA
2016-05-05 15:00:00,16,0,"4.71",5.86,5.86,NA,NA,NA
2016-05-05 16:00:00,17,0,"5.92",6.5,6.5,NA,NA,NA
2016-05-05 17:00:00,18,0,"4.76",5.9,5.92,NA,NA,NA
2016-05-05 18:00:00,19,4.16,"5.94",12.95,13.19,NA,NA,NA
2016-05-05 19:00:00,20,9.94,"12.95",14.06,14.33,NA,NA,NA
2016-05-05 20:00:00,21,9.97,"14.06",14.33,14.34,NA,NA,NA
2016-05-05 21:00:00,22,4.3,"13.44",12.86,13.44,NA,NA,NA
2016-05-05 22:00:00,23,3.03,"5.88",5.94,5.94,NA,NA,NA
2016-05-05 23:00:00,24,1.24,"4.73",5.86,4.71,NA,NA,NA
2016-05-06 00:00:00,1,0,"0",0,0,NA,NA,NA
2016-05-06 01:00:00,2,0,"0",0,0,NA,NA,NA
2016-05-06 02:00:00,3,0,"0",0,0,NA,NA,NA
2016-05-06 03:00:00,4,0,"0",0,0,NA,NA,NA
2016-05-06 04:00:00,5,2.72,"5.79",5.83,5.79,NA,NA,NA
2016-05-06 05:00:00,6,3.75,"12.88",12.88,12.88,NA,NA,NA
2016-05-06 06:00:00,7,10.11,"6.04",6.43,6.08,NA,NA,NA
2016-05-06 07:00:00,8,5.99,"12.86",6.5,6.08,NA,NA,NA
2016-05-06 08:00:00,9,5.94,"5.86",6.5,6.04,NA,NA,NA
2016-05-06 09:00:00,10,5.78,"5.79",5.83,5.88,NA,NA,NA
2016-05-06 10:00:00,11,5.78,"5.86",5.84,4.73,NA,NA,NA
2016-05-06 11:00:00,12,5.82,"5.88",6.04,5.79,NA,NA,NA
2016-05-06 12:00:00,13,2.76,"5.79",5.84,5.84,NA,NA,NA
2016-05-06 13:00:00,14,3.47,"5.83",5.83,5.69,NA,NA,NA
2016-05-06 14:00:00,15,5.71,"5.69",5.84,5.83,NA,NA,NA
2016-05-06 15:00:00,16,5.45,"6.43",5.86,5.83,NA,NA,NA
2016-05-06 16:00:00,17,5.84,"6.5",14.33,6.04,NA,NA,NA
2016-05-06 17:00:00,18,8.04,"6.43",14.34,6.5,NA,NA,NA
2016-05-06 18:00:00,19,12.56,"8",12.76,13.51,NA,NA,NA
2016-05-06 19:00:00,20,12.85,"15.46",14.34,15.31,NA,NA,NA
2016-05-06 20:00:00,21,9.58,"16.13",20.74,15.77,NA,NA,NA
2016-05-06 21:00:00,22,9.09,"13.13",14.35,14.33,NA,NA,NA
2016-05-06 22:00:00,23,19.94,"13",13,14.33,NA,NA,NA
2016-05-06 23:00:00,24,10.15,"6.04",6.43,6.43,NA,NA,NA
2016-05-07 00:00:00,1,8.1,"6",5.9,5.92,NA,NA,NA
2016-05-07 01:00:00,2,6.53,"5.9",5.86,5.8,NA,NA,NA
2016-05-07 02:00:00,3,1.94,"4.56",0,0,NA,NA,NA
2016-05-07 03:00:00,4,0,"0",0,0,NA,NA,NA
2016-05-07 04:00:00,5,0,"0",0,0,NA,NA,NA
2016-05-07 05:00:00,6,0.38,"4.79",0,0,NA,NA,NA
2016-05-07 06:00:00,7,5.76,"5.82",5.88,5.83,NA,NA,NA
2016-05-07 07:00:00,8,8.07,"5.86",5.92,5.88,NA,NA,NA
2016-05-07 08:00:00,9,12.96,"5.94",5.86,5.83,NA,NA,NA
2016-05-07 09:00:00,10,7.3,"5.84",5.88,4.79,NA,NA,NA
2016-05-07 10:00:00,11,5.9,"5.84",5.86,5.83,NA,NA,NA
2016-05-07 11:00:00,12,18.76,"6",5.9,5.83,NA,NA,NA
2016-05-07 12:00:00,13,21.85,"6",5.94,5.82,NA,NA,NA
2016-05-07 13:00:00,14,11.53,"14.13",5.9,5.84,NA,NA,NA
2016-05-07 14:00:00,15,12.27,"13",13,5.71,NA,NA,NA
2016-05-07 15:00:00,16,9.43,"14.33",13,9.14,NA,NA,NA
2016-05-07 16:00:00,17,2.8,"14.33",13,6,NA,NA,NA
2016-05-07 17:00:00,18,0,"10.5",13,6.46,NA,NA,NA
2016-05-07 18:00:00,19,0,"5.79",5.83,5.71,NA,NA,NA
2016-05-07 19:00:00,20,4.86,"6.04",5.9,5.82,NA,NA,NA
2016-05-07 20:00:00,21,0,"7.01",7.01,5.84,NA,NA,NA
2016-05-07 21:00:00,22,2.13,"5.82",5.79,3,NA,NA,NA
2016-05-07 22:00:00,23,0,"4.73",4.74,0,NA,NA,NA
2016-05-07 23:00:00,24,0.39,"0",0,0,NA,NA,NA
2016-05-08 00:00:00,1,0,"0",0,0,NA,NA,NA
2016-05-08 01:00:00,2,1.17,"0",0,0,NA,NA,NA
2016-05-08 02:00:00,3,2.29,"0",0,-3,NA,NA,NA
2016-05-08 03:00:00,4,0,"-2",-3,-3,NA,NA,NA
2016-05-08 04:00:00,5,3.68,"0",0,-0.02,NA,NA,NA
2016-05-08 05:00:00,6,4.97,"0",0,0,NA,NA,NA
2016-05-08 06:00:00,7,10.15,"5.79",5.71,0,NA,NA,NA
2016-05-08 07:00:00,8,7.4,"6.5",5.73,4.74,NA,NA,NA
2016-05-08 08:00:00,9,10.1,"6.04",5.86,0,NA,NA,NA
2016-05-08 09:00:00,10,8.05,"6.04",6.04,5.73,NA,NA,NA
2016-05-08 10:00:00,11,5.82,"6.04",6,5.73,NA,NA,NA
2016-05-08 11:00:00,12,5.81,"5.04",5.79,0,NA,NA,NA
2016-05-08 12:00:00,13,3.62,"4.54",0,0,NA,NA,NA
2016-05-08 13:00:00,14,1.56,"4.79",1.5,0,NA,NA,NA
2016-05-08 14:00:00,15,0,"4.81",5,0,NA,NA,NA
2016-05-08 15:00:00,16,0.39,"5",5,4.78,NA,NA,NA
2016-05-08 16:00:00,17,0,"5.84",5.82,5.83,NA,NA,NA
2016-05-08 17:00:00,18,-1.25,"5",5.09,5.71,NA,NA,NA
2016-05-08 18:00:00,19,5.85,"5.83",5.84,5.13,NA,NA,NA
2016-05-08 19:00:00,20,42.72,"10",11,6.04,NA,NA,NA
2016-05-08 20:00:00,21,16.61,"14.06",13.45,13,NA,NA,NA
2016-05-08 21:00:00,22,19.04,"15.51",14.35,6.08,NA,NA,NA
2016-05-08 22:00:00,23,8.63,"5.94",5.94,5.88,NA,NA,NA
2016-05-08 23:00:00,24,5.85,"5.92",5.9,5.92,NA,NA,NA
2016-05-09 00:00:00,1,6.04,"5.94",5.92,5.86,NA,NA,NA
2016-05-09 01:00:00,2,5.95,"5.9",5.88,5.84,NA,NA,NA
2016-05-09 02:00:00,3,5.87,"5.83",5.8,5.83,NA,NA,NA
2016-05-09 03:00:00,4,7.34,"5.9",5.9,5.83,NA,NA,NA
2016-05-09 04:00:00,5,13.47,"6.46",6.5,6.46,NA,NA,NA
2016-05-09 05:00:00,6,12.08,"20.34",20.3,20.63,NA,NA,NA
2016-05-09 06:00:00,7,17.97,"20.33",20.62,20.33,NA,NA,NA
2016-05-09 07:00:00,8,14.36,"20.31",20.33,22.03,NA,NA,NA
2016-05-09 08:00:00,9,11.59,"18",19.82,20.3,NA,NA,NA
2016-05-09 09:00:00,10,8.73,"14.37",14.37,14.39,NA,NA,NA
2016-05-09 10:00:00,11,14.43,"14.39",18.8,17.44,NA,NA,NA
2016-05-09 11:00:00,12,5.95,"14.4",14.16,14.39,NA,NA,NA
2016-05-09 12:00:00,13,10.91,"14",13.25,11.63,NA,NA,NA
2016-05-09 13:00:00,14,5.84,"9.69",6.5,6.5,NA,NA,NA
2016-05-09 14:00:00,15,3.66,"11.63",9,6.5,NA,NA,NA
2016-05-09 15:00:00,16,4.83,"14.16",14.36,14.38,NA,NA,NA
2016-05-09 16:00:00,17,10.11,"14.34",14.36,16.67,NA,NA,NA
2016-05-09 17:00:00,18,14.07,"14.36",14.36,15.67,NA,NA,NA
2016-05-09 18:00:00,19,14.43,"14",14.26,14.39,NA,NA,NA
2016-05-09 19:00:00,20,15.2,"13.05",13.05,14.16,NA,NA,NA
2016-05-09 20:00:00,21,13.51,"14.35",14,14.37,NA,NA,NA
2016-05-09 21:00:00,22,23.41,"14.38",14.36,14.35,NA,NA,NA
2016-05-09 22:00:00,23,6.66,"13",13,14.36,NA,NA,NA
2016-05-09 23:00:00,24,3.32,"6",6.04,6.04,NA,NA,NA
2016-05-10 00:00:00,1,0.88,"5.83",5.79,5.79,NA,NA,NA
2016-05-10 01:00:00,2,0,"5.06",4.79,0,NA,NA,NA
2016-05-10 02:00:00,3,0,"0",0,0,NA,NA,NA
2016-05-10 03:00:00,4,0,"0",0,0,NA,NA,NA
2016-05-10 04:00:00,5,0,"5.83",5.92,0,NA,NA,NA
2016-05-10 05:00:00,6,0,"13",13,14.36,NA,NA,NA
2016-05-10 06:00:00,7,1.97,"5.98",6.5,6.04,NA,NA,NA
2016-05-10 07:00:00,8,5.69,"5.94",6.04,6.04,NA,NA,NA
2016-05-10 08:00:00,9,5.93,"6",6.5,5.86,NA,NA,NA
2016-05-10 09:00:00,10,5.94,"13",11.9,10,NA,NA,NA
2016-05-10 10:00:00,11,6.43,"13.2",13.21,11.65,NA,NA,NA
2016-05-10 11:00:00,12,6.91,"6.5",13.2,13.2,NA,NA,NA
2016-05-10 12:00:00,13,3.33,"13.21",13.16,13.24,NA,NA,NA
2016-05-10 13:00:00,14,0,"13.21",13.23,13.02,NA,NA,NA
2016-05-10 14:00:00,15,0,"12.99",12.99,13.01,NA,NA,NA
2016-05-10 15:00:00,16,3.61,"13.2",13.22,13.03,NA,NA,NA
2016-05-10 16:00:00,17,8.08,"13.21",13.23,13.21,NA,NA,NA
2016-05-10 17:00:00,18,7.72,"13.21",12.7,11.9,NA,NA,NA
2016-05-10 18:00:00,19,12.54,"13.44",14.04,13.19,NA,NA,NA
2016-05-10 19:00:00,20,13.01,"14.08",15.77,14.04,NA,NA,NA
2016-05-10 20:00:00,21,10.08,"14.9",15.83,14.08,NA,NA,NA
2016-05-10 21:00:00,22,5.9,"5.98",6.5,5.92,NA,NA,NA
2016-05-10 22:00:00,23,0.98,"4.76",4.72,0,NA,NA,NA
2016-05-10 23:00:00,24,0,"0",0,0,NA,NA,NA
2016-05-11 00:00:00,1,0,"0",0,0,NA,NA,NA
2016-05-11 01:00:00,2,0,"0",0,0,NA,NA,NA
2016-05-11 02:00:00,3,-0.05,"0",0,-0.02,NA,NA,NA
2016-05-11 03:00:00,4,0,"0",0,0,NA,NA,NA
2016-05-11 04:00:00,5,0,"0",0,0,NA,NA,NA
2016-05-11 05:00:00,6,0.4,"6.5",13.07,13.44,NA,NA,NA
2016-05-11 06:00:00,7,1.89,"5.94",5.96,6.5,NA,NA,NA
2016-05-11 07:00:00,8,1.66,"5.96",6.5,5.86,NA,NA,NA
2016-05-11 08:00:00,9,0,"5.84",5.98,5.94,NA,NA,NA
2016-05-11 09:00:00,10,0,"5.92",5.84,5.92,NA,NA,NA
2016-05-11 10:00:00,11,0,"5.98",6.5,5.98,NA,NA,NA
2016-05-11 11:00:00,12,4.35,"5.92",6.5,6.5,NA,NA,NA
2016-05-11 12:00:00,13,12.61,"12.88",12.88,13.22,NA,NA,NA
2016-05-11 13:00:00,14,13.41,"13.16",13.23,13.24,NA,NA,NA
2016-05-11 14:00:00,15,14.42,"13.24",13.23,13.24,NA,NA,NA
2016-05-11 15:00:00,16,14.37,"13.44",13.44,14.06,NA,NA,NA
2016-05-11 16:00:00,17,36.03,"20.51",20.4,20.51,NA,NA,NA
2016-05-11 17:00:00,18,14.01,"25.13",18.66,14.08,NA,NA,NA
2016-05-11 18:00:00,19,34.71,"14.08",24.88,18.86,NA,NA,NA
2016-05-11 19:00:00,20,21.2,"20.41",19.88,45.2,NA,NA,NA
2016-05-11 20:00:00,21,14.68,"25.56",14.39,19.14,NA,NA,NA
2016-05-11 21:00:00,22,14.37,"14.37",14.04,13.44,NA,NA,NA
2016-05-11 22:00:00,23,1.78,"5.96",5.98,0,NA,NA,NA
2016-05-11 23:00:00,24,0.5,"6.5",5.96,4.74,NA,NA,NA
2016-05-12 00:00:00,1,0,"0",0,0,NA,NA,NA
2016-05-12 01:00:00,2,-1.02,"0",0,0,NA,NA,NA
2016-05-12 02:00:00,3,0,"0",0,0,NA,NA,NA
2016-05-12 03:00:00,4,0,"0",0,0,NA,NA,NA
2016-05-12 04:00:00,5,0.89,"5.92",0,0,NA,NA,NA
2016-05-12 05:00:00,6,1.76,"13.44",14.35,14.36,NA,NA,NA
2016-05-12 06:00:00,7,19.72,"14.08",14.08,14.36,NA,NA,NA
2016-05-12 07:00:00,8,20.28,"13.46",13.46,13.07,NA,NA,NA
2016-05-12 08:00:00,9,14.6,"14.35",13.44,6.5,NA,NA,NA
2016-05-12 09:00:00,10,14.09,"14.88",14.08,6.5,NA,NA,NA
2016-05-12 10:00:00,11,12.98,"14.38",14.39,14.08,NA,NA,NA
2016-05-12 11:00:00,12,13.21,"13.44",14.39,14.39,NA,NA,NA
2016-05-12 12:00:00,13,13.33,"12.99",13.46,14.39,NA,NA,NA
2016-05-12 13:00:00,14,14.09,"14.1",14.06,13.46,NA,NA,NA
2016-05-12 14:00:00,15,14.34,"14.39",14.39,14.36,NA,NA,NA
2016-05-12 15:00:00,16,15.32,"18.14",18.14,17.19,NA,NA,NA
2016-05-12 16:00:00,17,16.96,"15.15",15.05,14.39,NA,NA,NA
2016-05-12 17:00:00,18,14.67,"14.35",14.37,18,NA,NA,NA
2016-05-12 18:00:00,19,15.72,"14.35",14.26,14.63,NA,NA,NA
2016-05-12 19:00:00,20,14.76,"18.57",16.44,15.27,NA,NA,NA
2016-05-12 20:00:00,21,8.77,"18.62",18.62,14.33,NA,NA,NA
2016-05-12 21:00:00,22,15.19,"20.87",20.15,19.78,NA,NA,NA
2016-05-12 22:00:00,23,15.43,"13.24",14.01,14.06,NA,NA,NA
2016-05-12 23:00:00,24,8.77,"11.66",11.66,6.5,NA,NA,NA
2016-05-13 00:00:00,1,2.48,"5.94",0,0,NA,NA,NA
2016-05-13 01:00:00,2,-4.28,"0",0,-3,NA,NA,NA
2016-05-13 02:00:00,3,-4.79,"-3",-3,-3,NA,NA,NA
2016-05-13 03:00:00,4,-3.85,"0",-0.25,-3,NA,NA,NA
2016-05-13 04:00:00,5,0,"0",5.96,0,NA,NA,NA
2016-05-13 05:00:00,6,2.11,"13.46",14.06,13.46,NA,NA,NA
2016-05-13 06:00:00,7,13.53,"14.06",15.88,13.46,NA,NA,NA
2016-05-13 07:00:00,8,16.77,"14.53",15.01,19.8,NA,NA,NA
2016-05-13 08:00:00,9,14.22,"14.37",14.36,14.37,NA,NA,NA
2016-05-13 09:00:00,10,14.28,"14.37",14.08,13.46,NA,NA,NA
2016-05-13 10:00:00,11,9.67,"14.36",14.36,14.32,NA,NA,NA
2016-05-13 11:00:00,12,1.35,"14.06",14.4,13.44,NA,NA,NA
2016-05-13 12:00:00,13,4.62,"6.5",14.3,14.28,NA,NA,NA
2016-05-13 13:00:00,14,7.21,"6.5",6.5,13.44,NA,NA,NA
2016-05-13 14:00:00,15,5.72,"6.5",6.42,6.5,NA,NA,NA
2016-05-13 15:00:00,16,0.83,"6.5",5.94,6.5,NA,NA,NA
2016-05-13 16:00:00,17,0,"4.74",5.82,6.42,NA,NA,NA
2016-05-13 17:00:00,18,0,"5.94",5.92,5.94,NA,NA,NA
2016-05-13 18:00:00,19,3.08,"0.2",6.5,6.5,NA,NA,NA
2016-05-13 19:00:00,20,3.56,"5.96",6.5,11.59,NA,NA,NA
2016-05-13 20:00:00,21,10.42,"12.16",12.16,12.16,NA,NA,NA
2016-05-13 21:00:00,22,5.23,"5.87",5.96,5.94,NA,NA,NA
2016-05-13 22:00:00,23,11.12,"11.59",6.5,6.42,NA,NA,NA
2016-05-13 23:00:00,24,13.6,"6.5",11.59,6.42,NA,NA,NA
2016-05-14 00:00:00,1,14.06,"6.42",6.42,6.42,NA,NA,NA
2016-05-14 01:00:00,2,13.22,"8.59",3.56,4.78,NA,NA,NA
2016-05-14 02:00:00,3,13.23,"6.42",6.42,0,NA,NA,NA
2016-05-14 03:00:00,4,3.38,"4.8",0.5,5.92,NA,NA,NA
2016-05-14 04:00:00,5,-1.75,"0",0,0,NA,NA,NA
2016-05-14 05:00:00,6,-0.51,"6.42",6.42,4.78,NA,NA,NA
2016-05-14 06:00:00,7,-0.75,"6.5",6.5,0,NA,NA,NA
2016-05-14 07:00:00,8,0,"0",5.92,5.92,NA,NA,NA
2016-05-14 08:00:00,9,0,"0",0,0,NA,NA,NA
2016-05-14 09:00:00,10,0,"0",0,0,NA,NA,NA
2016-05-14 10:00:00,11,1.29,"0",0,5.88,NA,NA,NA
2016-05-14 11:00:00,12,2.18,"5.94",4.78,0,NA,NA,NA
2016-05-14 12:00:00,13,0,"5.94",5.98,0,NA,NA,NA
2016-05-14 13:00:00,14,0,"4.78",5.88,0,NA,NA,NA
2016-05-14 14:00:00,15,0,"5.88",5.92,4.17,NA,NA,NA
2016-05-14 15:00:00,16,1.48,"0",0.37,0,NA,NA,NA
2016-05-14 16:00:00,17,7.22,"0",0,0,NA,NA,NA
2016-05-14 17:00:00,18,0,"6.5",0,0,NA,NA,NA
2016-05-14 18:00:00,19,4.17,"5.98",5.96,0,NA,NA,NA
2016-05-14 19:00:00,20,7.94,"13.44",14.04,6.5,NA,NA,NA
2016-05-14 20:00:00,21,8.44,"14.04",14.04,14.04,NA,NA,NA
2016-05-14 21:00:00,22,5.71,"13.23",13.29,6.5,NA,NA,NA
2016-05-14 22:00:00,23,3.46,"8.36",13,6.5,NA,NA,NA
2016-05-14 23:00:00,24,0,"0",0,0,NA,NA,NA
2016-05-15 00:00:00,1,0,"0",0,0,NA,NA,NA
2016-05-15 01:00:00,2,-0.51,"0",0,0,NA,NA,NA
2016-05-15 02:00:00,3,-0.02,"0",0,0,NA,NA,NA
2016-05-15 03:00:00,4,-1.55,"0",0,0,NA,NA,NA
2016-05-15 04:00:00,5,0,"0",0,0,NA,NA,NA
2016-05-15 05:00:00,6,0,"4.74",0,0,NA,NA,NA
2016-05-15 06:00:00,7,0,"5.83",4.75,5.83,NA,NA,NA
2016-05-15 07:00:00,8,0.4,"11.65",5.83,5.83,NA,NA,NA
2016-05-15 08:00:00,9,0.79,"5.96",5.92,5.96,NA,NA,NA
2016-05-15 09:00:00,10,0,"5.92",5.13,5.83,NA,NA,NA
2016-05-15 10:00:00,11,1.28,"5.83",0,5.84,NA,NA,NA
2016-05-15 11:00:00,12,2.44,"5.84",5.83,4.74,NA,NA,NA
2016-05-15 12:00:00,13,0,"0",0,1.2,NA,NA,NA
2016-05-15 13:00:00,14,0,"0",0,0,NA,NA,NA
2016-05-15 14:00:00,15,7.79,"5.13",0.33,0,NA,NA,NA
2016-05-15 15:00:00,16,25.94,"5.96",5.96,5.98,NA,NA,NA
2016-05-15 16:00:00,17,20.86,"11.65",5.94,5.96,NA,NA,NA
2016-05-15 17:00:00,18,10.41,"13",5.94,0,NA,NA,NA
2016-05-15 18:00:00,19,15.05,"13",5.98,5.96,NA,NA,NA
2016-05-15 19:00:00,20,62.89,"14.06",12.57,6.5,NA,NA,NA
2016-05-15 20:00:00,21,141.29,"13",14.04,13.46,NA,NA,NA
2016-05-15 21:00:00,22,35.65,"14",14,14.16,NA,NA,NA
2016-05-15 22:00:00,23,4.24,"14.06",10,5.83,NA,NA,NA
2016-05-15 23:00:00,24,2.15,"13",11.65,5.19,NA,NA,NA
2016-05-16 00:00:00,1,1.31,"6.04",6.04,0,NA,NA,NA
2016-05-16 01:00:00,2,0,"5.79",5.79,0,NA,NA,NA
2016-05-16 02:00:00,3,0,"0",0,0,NA,NA,NA
2016-05-16 03:00:00,4,0,"0",0,0,NA,NA,NA
2016-05-16 04:00:00,5,4.4,"5.83",5.79,5.16,NA,NA,NA
2016-05-16 05:00:00,6,7.25,"14.35",12.99,12.99,NA,NA,NA
2016-05-16 06:00:00,7,28.28,"13.84",14.37,11.65,NA,NA,NA
2016-05-16 07:00:00,8,24.08,"14.36",14,14.36,NA,NA,NA
2016-05-16 08:00:00,9,12.28,"11.65",11.62,12.55,NA,NA,NA
2016-05-16 09:00:00,10,5.7,"26.96",13,12.11,NA,NA,NA
2016-05-16 10:00:00,11,2.27,"26.71",20,6.5,NA,NA,NA
2016-05-16 11:00:00,12,1.8,"6.02",6.5,5.92,NA,NA,NA
2016-05-16 12:00:00,13,0,"5.16",6.04,5.92,NA,NA,NA
2016-05-16 13:00:00,14,0,"0.02",6.5,5.07,NA,NA,NA
2016-05-16 14:00:00,15,5.62,"0",5.13,6.51,NA,NA,NA
2016-05-16 15:00:00,16,5.26,"5.98",5.79,6.5,NA,NA,NA
2016-05-16 16:00:00,17,5.56,"8.76",12.22,6.08,NA,NA,NA
2016-05-16 17:00:00,18,5.28,"7",13.71,14.25,NA,NA,NA
2016-05-16 18:00:00,19,5.51,"11.4",12.1,12.51,NA,NA,NA
2016-05-16 19:00:00,20,11.48,"13.9",19.51,14.36,NA,NA,NA
2016-05-16 20:00:00,21,4.76,"9.72",11.04,14.66,NA,NA,NA
2016-05-16 21:00:00,22,1.94,"5.98",5.96,6.04,NA,NA,NA
2016-05-16 22:00:00,23,3.76,"5.79",5.79,14.36,NA,NA,NA
2016-05-16 23:00:00,24,0.49,"5.92",5.92,6,NA,NA,NA
2016-05-17 00:00:00,1,6.71,"5.9",5.98,6.47,NA,NA,NA
2016-05-17 01:00:00,2,6.81,"5.92",5.92,5.83,NA,NA,NA
2016-05-17 02:00:00,3,5.99,"8.88",6.23,4.79,NA,NA,NA
2016-05-17 03:00:00,4,5.95,"9.56",12.5,5.96,NA,NA,NA
2016-05-17 04:00:00,5,12.18,"13.2",14.2,14.4,NA,NA,NA
2016-05-17 05:00:00,6,15.65,"26.88",22.88,20.79,NA,NA,NA
2016-05-17 06:00:00,7,15.77,"16.88",18.98,15,NA,NA,NA
2016-05-17 07:00:00,8,14.03,"18.81",20,22.69,NA,NA,NA
2016-05-17 08:00:00,9,15.07,"22.69",17.57,18.52,NA,NA,NA
2016-05-17 09:00:00,10,14.38,"15.11",15.15,14.37,NA,NA,NA
2016-05-17 10:00:00,11,14.37,"18.6",14.39,14.39,NA,NA,NA
2016-05-17 11:00:00,12,7.84,"13.36",14.39,15,NA,NA,NA
2016-05-17 12:00:00,13,7.87,"8.01",13.36,14.38,NA,NA,NA
2016-05-17 13:00:00,14,12.58,"7.01",11.47,14.36,NA,NA,NA
2016-05-17 14:00:00,15,6,"13.01",11.34,11.34,NA,NA,NA
2016-05-17 15:00:00,16,8.44,"11.45",14.36,14.4,NA,NA,NA
2016-05-17 16:00:00,17,9.19,"15",14.4,15.56,NA,NA,NA
2016-05-17 17:00:00,18,8.72,"11.11",13.57,14.36,NA,NA,NA
2016-05-17 18:00:00,19,10.29,"10.16",10.16,14.31,NA,NA,NA
2016-05-17 19:00:00,20,9.58,"8.88",9.82,10.89,NA,NA,NA
2016-05-17 20:00:00,21,12.16,"13.01",13.01,14.35,NA,NA,NA
2016-05-17 21:00:00,22,11.84,"10.11",13.14,7.98,NA,NA,NA
2016-05-17 22:00:00,23,7.77,"6.04",6.04,6.04,NA,NA,NA
2016-05-17 23:00:00,24,7.09,"10",9.98,5.96,NA,NA,NA
2016-05-18 00:00:00,1,1.94,"5.9",5.9,4.78,NA,NA,NA
2016-05-18 01:00:00,2,2.75,"5.92",5.98,2.13,NA,NA,NA
2016-05-18 02:00:00,3,4.74,"5.88",5.94,2.13,NA,NA,NA
2016-05-18 03:00:00,4,5.67,"5.88",5.92,5.79,NA,NA,NA
2016-05-18 04:00:00,5,8.83,"12",12,6.27,NA,NA,NA
2016-05-18 05:00:00,6,5.14,"18.58",18.58,14.4,NA,NA,NA
2016-05-18 06:00:00,7,10.03,"13",14.38,10.55,NA,NA,NA
2016-05-18 07:00:00,8,5.88,"13",12.33,10,NA,NA,NA
2016-05-18 08:00:00,9,6.02,"10.33",13.33,6.04,NA,NA,NA
2016-05-18 09:00:00,10,14.23,"15",15,13.56,NA,NA,NA
2016-05-18 10:00:00,11,13.56,"14.33",14.39,6.47,NA,NA,NA
2016-05-18 11:00:00,12,11.01,"7.01",13.56,9.26,NA,NA,NA
2016-05-18 12:00:00,13,13.76,"6.47",7.01,6.04,NA,NA,NA
2016-05-18 13:00:00,14,5.86,"4.77",4.78,0.18,NA,NA,NA
2016-05-18 14:00:00,15,11.88,"5.98",6.08,4.77,NA,NA,NA
2016-05-18 15:00:00,16,13.41,"10.2",10.2,6.47,NA,NA,NA
2016-05-18 16:00:00,17,13.65,"14.37",11.94,6.08,NA,NA,NA
2016-05-18 17:00:00,18,12.41,"14.36",14.39,10.6,NA,NA,NA
2016-05-18 18:00:00,19,14.92,"15",15,14.63,NA,NA,NA
2016-05-18 19:00:00,20,17.15,"17.38",17.38,15,NA,NA,NA
2016-05-18 20:00:00,21,16.91,"14.37",14.36,14.56,NA,NA,NA
2016-05-18 21:00:00,22,16.78,"14.38",14.4,14.4,NA,NA,NA
2016-05-18 22:00:00,23,14.81,"14.35",6.04,14.35,NA,NA,NA
2016-05-18 23:00:00,24,8.77,"13",13,6.47,NA,NA,NA
2016-05-19 00:00:00,1,14.37,"12",13,12,NA,NA,NA
2016-05-19 01:00:00,2,14.38,"6.79",6.08,5.88,NA,NA,NA
2016-05-19 02:00:00,3,14.36,"6.13",5.9,0,NA,NA,NA
2016-05-19 03:00:00,4,13.68,"6.88",6.13,4.69,NA,NA,NA
2016-05-19 04:00:00,5,13.49,"13",13,14.37,NA,NA,NA
