Date,Hour,Version,MCP,OR10S,OR10N,OR30R,RefHr
2019-01-09,22,18,13.37,0.41,0.2,0.2,10
2019-01-09,21,18,21,9.85,9.85,9.85,10
2019-01-09,20,18,21,10.04,10.04,10.04,10
2019-01-09,19,18,24.55,9.85,9.85,9.85,10
2019-01-09,18,18,24.63,9.81,9.81,9.81,10
2019-01-09,17,18,21,6.27,6.27,6.27,10
2019-01-09,16,18,21,1.14,0.45,0.45,10
2019-01-09,15,18,13.34,2.59,0.2,0.2,10
2019-01-09,14,18,13.34,1.17,0.44,0.44,10
2019-01-09,13,18,13.35,1.17,0.45,0.45,10
2019-01-09,12,18,13.33,1.22,1.22,1.22,10
2019-01-09,11,18,13.35,4.75,4.75,4.75,10
2019-01-09,10,18,13.34,17,13.34,13.34,10
2019-01-09,24,17,0,1.14,0.17,0.1,9
2019-01-09,23,17,13.35,0.97,0.2,0.2,9
2019-01-09,22,17,21,0.41,0.2,0.2,9
2019-01-09,21,17,21,9.85,9.85,9.85,9
2019-01-09,20,17,24.45,9.9,9.9,9.9,9
2019-01-09,19,17,26.8,8.77,8.77,8.77,9
2019-01-09,18,17,26.63,8.85,8.85,8.85,9
2019-01-09,17,17,21,6.27,6.27,6.27,9
2019-01-09,16,17,21,1.14,0.45,0.45,9
2019-01-09,15,17,13.39,2.59,0.2,0.2,9
2019-01-09,14,17,13.33,1.16,0.44,0.44,9
2019-01-09,13,17,13.35,1.17,0.45,0.45,9
2019-01-09,12,17,13.3,1.17,1.17,1.17,9
2019-01-09,11,17,8.31,4.75,4.75,4.75,9
2019-01-09,10,17,13.37,17,13.37,13.37,9
2019-01-09,9,17,20.4,15,15,15,9
2019-01-09,24,16,5.1,1.14,0.17,0.17,8
2019-01-09,23,16,13.34,0.97,0.2,0.2,8
2019-01-09,22,16,21,0.41,0.2,0.2,8
2019-01-09,21,16,21,9.85,9.85,9.85,8
2019-01-09,20,16,24.15,10.04,10.04,10.04,8
2019-01-09,19,16,24.54,9.85,9.85,9.85,8
2019-01-09,18,16,24.54,9.85,9.85,9.85,8
2019-01-09,17,16,13.34,6.27,6.27,6.27,8
2019-01-09,16,16,13.33,1.14,0.45,0.45,8
2019-01-09,15,16,13.33,2.59,0.2,0.2,8
2019-01-09,14,16,13.31,1.17,0.44,0.44,8
2019-01-09,13,16,6.02,1.17,0.45,0.45,8
2019-01-09,12,16,6.56,1.22,1.22,1.22,8
2019-01-09,11,16,13.31,4.75,4.75,4.75,8
2019-01-09,10,16,13.35,17,17,13.35,8
2019-01-09,9,16,21,15,15,15,8
2019-01-09,8,16,21,4.75,4.75,4.75,8
2019-01-09,24,15,5.68,1.14,0.17,0.17,7
2019-01-09,23,15,13.35,0.97,0.2,0.2,7
2019-01-09,22,15,21,0.41,0.2,0.2,7
2019-01-09,21,15,21,9.85,9.85,9.85,7
2019-01-09,20,15,24.54,9.85,9.85,9.85,7
2019-01-09,19,15,24.54,9.85,9.85,9.85,7
2019-01-09,18,15,24.54,9.85,9.85,9.85,7
2019-01-09,17,15,13.39,6.27,6.27,6.27,7
2019-01-09,16,15,13.34,1.14,0.45,0.45,7
2019-01-09,15,15,13.33,2.59,0.2,0.2,7
2019-01-09,14,15,13.32,1.17,0.45,0.45,7
2019-01-09,13,15,13.32,1.17,0.45,0.45,7
2019-01-09,12,15,6.64,1.22,1.22,1.22,7
2019-01-09,11,15,5.79,4.75,4.75,4.75,7
2019-01-09,10,15,5.87,17,17,5.87,7
2019-01-09,9,15,13.33,15,15,13.33,7
2019-01-09,8,15,13.35,4.75,4.75,4.75,7
2019-01-09,7,15,13.3,1.21,0.45,0.45,7
2019-01-09,24,14,5.83,1.14,0.17,0.17,6
2019-01-09,23,14,13.38,0.97,0.2,0.2,6
2019-01-09,22,14,21,0.41,0.2,0.2,6
2019-01-09,21,14,24.54,9.85,9.85,9.85,6
2019-01-09,20,14,24.54,9.85,9.85,9.85,6
2019-01-09,19,14,24.54,9.85,9.85,9.85,6
2019-01-09,18,14,26.52,8.9,8.9,8.9,6
2019-01-09,17,14,21,6.27,6.27,6.27,6
2019-01-09,16,14,13.37,1.14,0.45,0.45,6
2019-01-09,15,14,13.34,2.59,0.2,0.2,6
2019-01-09,14,14,13.33,1.17,0.44,0.44,6
2019-01-09,13,14,13.33,1.17,0.45,0.45,6
2019-01-09,12,14,13.23,1.22,1.22,1.22,6
2019-01-09,11,14,5.81,4.75,4.75,4.75,6
2019-01-09,10,14,5.98,14.9,5.98,5.98,6
2019-01-09,9,14,13.34,4.76,4.76,4.76,6
2019-01-09,8,14,13.33,4.75,4.75,4.75,6
2019-01-09,7,14,13.31,1.21,0.45,0.45,6
2019-01-09,6,14,0,1.14,0.2,0.1,6
2019-01-09,24,13,5.68,1.14,0.17,0.17,5
2019-01-09,23,13,13.35,0.97,0.2,0.2,5
2019-01-09,22,13,21,0.41,0.2,0.2,5
2019-01-09,21,13,21,11.55,11.55,11.55,5
2019-01-09,20,13,21,11.55,11.55,11.55,5
2019-01-09,19,13,24.54,9.85,9.85,9.85,5
2019-01-09,18,13,24.54,9.85,9.85,9.85,5
2019-01-09,17,13,13.39,6.27,6.27,6.27,5
2019-01-09,16,13,13.35,1.14,0.45,0.45,5
2019-01-09,15,13,13.34,2.59,0.2,0.2,5
2019-01-09,14,13,13.33,1.4,0.2,0.2,5
2019-01-09,13,13,13.32,1.26,0.45,0.45,5
2019-01-09,12,13,13.33,1.4,1.4,1.4,5
2019-01-09,11,13,5.98,1.35,1.35,1.35,5
2019-01-09,10,13,5.83,4.75,4.75,4.75,5
2019-01-09,9,13,13.32,4.75,4.75,4.75,5
2019-01-09,8,13,13.23,4.75,4.75,4.75,5
2019-01-09,7,13,5.92,1.21,0.45,0.45,5
2019-01-09,6,13,0,1.14,0.2,0.1,5
2019-01-09,5,13,0,1.14,0.2,0.1,5
2019-01-09,24,12,4.7,1.14,0.17,0.17,4
2019-01-09,23,12,13.34,0.97,0.2,0.2,4
2019-01-09,22,12,21,0.41,0.2,0.2,4
2019-01-09,21,12,21,11.55,11.55,11.55,4
2019-01-09,20,12,21,11.55,11.55,11.55,4
2019-01-09,19,12,24.54,9.85,9.85,9.85,4
2019-01-09,18,12,24.44,9.9,9.9,9.9,4
2019-01-09,17,12,13.36,6.27,6.27,6.27,4
2019-01-09,16,12,13.34,1.14,0.45,0.45,4
2019-01-09,15,12,13.33,2.59,0.2,0.2,4
2019-01-09,14,12,13.33,1.4,0.2,0.2,4
2019-01-09,13,12,13.31,1.26,0.45,0.45,4
2019-01-09,12,12,13.32,1.4,1.4,1.4,4
2019-01-09,11,12,5.98,1.35,1.35,1.35,4
2019-01-09,10,12,5.83,4.75,4.75,4.75,4
2019-01-09,9,12,13.31,4.75,4.75,4.75,4
2019-01-09,8,12,6.14,1.35,1.35,1.35,4
2019-01-09,7,12,5.9,1.21,0.45,0.45,4
2019-01-09,6,12,0,1.14,0.2,0.1,4
2019-01-09,5,12,0,1.14,0.2,0.1,4
2019-01-09,4,12,0,1.14,0.2,0.1,4
2019-01-09,24,11,0,1.14,0.17,0.1,3
2019-01-09,23,11,13.34,0.97,0.19,0.19,3
2019-01-09,22,11,21,0.41,0.2,0.2,3
2019-01-09,21,11,21,11.55,11.55,11.55,3
2019-01-09,20,11,24.54,9.85,9.85,9.85,3
2019-01-09,19,11,24.54,9.85,9.85,9.85,3
2019-01-09,18,11,24.54,9.85,9.85,9.85,3
2019-01-09,17,11,21,6.27,6.27,6.27,3
2019-01-09,16,11,13.34,1.14,0.45,0.45,3
2019-01-09,15,11,13.33,2.59,0.2,0.2,3
2019-01-09,14,11,13.33,1.4,0.2,0.2,3
2019-01-09,13,11,13.31,1.26,0.45,0.45,3
2019-01-09,12,11,13.31,1.4,1.4,1.4,3
2019-01-09,11,11,5.83,1.41,1.41,1.41,3
2019-01-09,10,11,5.98,4.1,4.1,4.1,3
2019-01-09,9,11,13.34,1.4,1.4,1.4,3
2019-01-09,8,11,5.83,1.22,1.22,1.22,3
2019-01-09,7,11,5.1,1.22,0.45,0.45,3
2019-01-09,6,11,0,1.14,0.2,0.1,3
2019-01-09,5,11,0,1.14,0.2,0.1,3
2019-01-09,4,11,0,1.14,0.2,0.1,3
2019-01-09,3,11,0,1.14,0.2,0.1,3
2019-01-09,24,10,0,1.14,0.17,0.1,2
2019-01-09,23,10,13.31,0.97,0.19,0.19,2
2019-01-09,22,10,13.38,0.41,0.2,0.2,2
2019-01-09,21,10,24.54,6.43,6.43,6.43,2
2019-01-09,20,10,24.54,7.66,7.66,7.66,2
2019-01-09,19,10,24.54,9.85,9.85,9.85,2
2019-01-09,18,10,24.54,9.85,9.85,9.85,2
2019-01-09,17,10,21,6.6,6.6,6.6,2
2019-01-09,16,10,13.33,1.14,0.45,0.45,2
2019-01-09,15,10,13.32,2.59,0.2,0.2,2
2019-01-09,14,10,13.3,2.59,0.2,0.2,2
2019-01-09,13,10,5.83,1.26,0.45,0.45,2
2019-01-09,12,10,5.87,1.35,1.35,1.35,2
2019-01-09,11,10,0,1.41,0.45,0.45,2
2019-01-09,10,10,5.72,4.1,4.1,4.1,2
2019-01-09,9,10,13.23,1.4,1.4,1.4,2
2019-01-09,8,10,1,1.21,1,1,2
2019-01-09,7,10,1,1.22,0.23,0.23,2
2019-01-09,6,10,0,1.14,0.2,0.1,2
2019-01-09,5,10,0,1.14,0.2,0.1,2
2019-01-09,4,10,0,1.14,0.2,0.1,2
2019-01-09,3,10,0,1.14,0.2,0.1,2
2019-01-09,2,10,0,1.14,0.2,0.1,2
2019-01-09,24,9,0,1.14,0.17,0.1,1
2019-01-09,23,9,6.64,0.97,0.19,0.19,1
2019-01-09,22,9,13.38,0.41,0.2,0.2,1
2019-01-09,21,9,21,4.75,4.75,4.75,1
2019-01-09,20,9,21,6.3,6.3,6.3,1
2019-01-09,19,9,21,11.55,11.55,11.55,1
2019-01-09,18,9,21,11.55,11.55,11.55,1
2019-01-09,17,9,13.35,6.95,6.95,6.95,1
2019-01-09,16,9,13.31,1.14,0.45,0.45,1
2019-01-09,15,9,8.31,2.59,0.2,0.2,1
2019-01-09,14,9,5.98,2.59,0.2,0.2,1
2019-01-09,13,9,5.72,1.26,0.45,0.45,1
2019-01-09,12,9,5.57,1.35,1.35,1.35,1
2019-01-09,11,9,0,1.4,0.45,0.45,1
2019-01-09,10,9,5.57,4.08,4.08,4.08,1
2019-01-09,9,9,5.87,1.4,1.4,1.4,1
2019-01-09,8,9,1,1.4,1,1,1
2019-01-09,7,9,0,1.25,0.23,0.13,1
2019-01-09,6,9,0,1.22,0.2,0.1,1
2019-01-09,5,9,0,1.14,0.2,0.1,1
2019-01-09,4,9,0,1.14,0.2,0.1,1
2019-01-09,3,9,0,1.14,0.2,0.1,1
2019-01-09,2,9,0,1.14,0.2,0.1,1
2019-01-09,1,9,0,1.14,0.17,0.1,1
2019-01-09,24,8,0,1.14,0.16,0.1,0
2019-01-09,23,8,5.94,0.97,0.19,0.19,0
2019-01-09,22,8,13.39,0.41,0.2,0.2,0
2019-01-09,21,8,21,4.75,4.75,4.75,0
2019-01-09,20,8,23.59,7.31,7.31,7.31,0
2019-01-09,19,8,24.54,9.85,9.85,9.85,0
2019-01-09,18,8,24.54,9.85,9.85,9.85,0
2019-01-09,17,8,16.97,7.32,7.32,7.32,0
2019-01-09,16,8,13.32,1.14,0.45,0.45,0
2019-01-09,15,8,13.3,2.59,0.2,0.2,0
2019-01-09,14,8,8.31,2.59,0.2,0.2,0
2019-01-09,13,8,5.8,1.26,0.45,0.45,0
2019-01-09,12,8,5.72,1.35,1.35,1.35,0
2019-01-09,11,8,5.17,1.4,1.4,1.4,0
2019-01-09,10,8,5.68,4.06,4.06,4.06,0
2019-01-09,9,8,6.56,1.4,1.4,1.4,0
2019-01-09,8,8,5.68,1.4,1.4,1.4,0
2019-01-09,7,8,0,1.25,0.2,0.12,0
2019-01-09,6,8,0,1.33,0.17,0.1,0
2019-01-09,5,8,0,1.14,0.17,0.1,0
2019-01-09,4,8,0,1.14,0.17,0.1,0
2019-01-09,3,8,0,1.14,0.17,0.1,0
2019-01-09,2,8,0,1.14,0.17,0.1,0
2019-01-09,1,8,0,1.14,0.17,0.1,0
2019-01-09,24,7,0,1.14,0.16,0.1,-1
2019-01-09,23,7,5.92,0.97,0.19,0.19,-1
2019-01-09,22,7,13.33,0.41,0.2,0.2,-1
2019-01-09,21,7,21,4.75,4.75,4.75,-1
2019-01-09,20,7,24.44,7.31,7.31,7.31,-1
2019-01-09,19,7,24.54,9.85,9.85,9.85,-1
2019-01-09,18,7,24.44,9.9,9.9,9.9,-1
2019-01-09,17,7,20,4.75,4.75,4.75,-1
2019-01-09,16,7,13.31,1.14,0.45,0.45,-1
2019-01-09,15,7,13.23,2.59,0.2,0.2,-1
2019-01-09,14,7,6.56,2.59,0.2,0.2,-1
2019-01-09,13,7,5.72,1.26,0.45,0.45,-1
2019-01-09,12,7,5.57,1.3,1.3,1.3,-1
2019-01-09,11,7,0,1.4,0.45,0.45,-1
2019-01-09,10,7,4.78,1.43,1.43,1.43,-1
2019-01-09,9,7,5.92,1.4,1.4,1.4,-1
2019-01-09,8,7,0,1.4,0.45,0.45,-1
2019-01-09,7,7,0,1.25,0.2,0.12,-1
2019-01-09,6,7,0,1.25,0.17,0.1,-1
2019-01-09,5,7,0,1.14,0.17,0.1,-1
2019-01-09,4,7,0,1.14,0.17,0.1,-1
2019-01-09,3,7,0,1.14,0.17,0.1,-1
2019-01-09,2,7,0,1.14,0.17,0.1,-1
2019-01-09,1,7,0,1.14,0.17,0.1,-1
2019-01-09,24,6,5.11,1.14,0.16,0.16,-2
2019-01-09,23,6,13.33,0.97,0.17,0.17,-2
2019-01-09,22,6,21,0.41,0.2,0.2,-2
2019-01-09,21,6,21,2.6,0.45,0.45,-2
2019-01-09,20,6,21,7.31,0.45,0.45,-2
2019-01-09,19,6,24.54,6.43,6.43,6.43,-2
2019-01-09,18,6,24.54,6.43,6.43,6.43,-2
2019-01-09,17,6,21,4.58,0.2,0.2,-2
2019-01-09,16,6,21,1.14,0.2,0.2,-2
2019-01-09,15,6,21,2.59,0.2,0.2,-2
2019-01-09,14,6,21,2.59,0.2,0.2,-2
2019-01-09,13,6,21,1.25,0.2,0.2,-2
2019-01-09,12,6,13.39,1.3,0.2,0.2,-2
2019-01-09,11,6,13.35,1.4,0.2,0.2,-2
2019-01-09,10,6,13.37,1.4,0.45,0.45,-2
2019-01-09,9,6,21,1.39,0.45,0.45,-2
2019-01-09,8,6,13.37,1.4,0.2,0.2,-2
2019-01-09,7,6,0,1.25,0.2,0.12,-2
2019-01-09,6,6,0,1.14,0.17,0.1,-2
2019-01-09,5,6,0,1.14,0.17,0.1,-2
2019-01-09,4,6,0,1.14,0.17,0.1,-2
2019-01-09,3,6,0,1.14,0.17,0.1,-2
2019-01-09,2,6,0,1.14,0.17,0.1,-2
2019-01-09,1,6,0,1.14,0.17,0.1,-2
2019-01-09,24,5,0,1.14,0.16,0.1,-3
2019-01-09,23,5,5.68,0.97,0.17,0.17,-3
2019-01-09,22,5,13.23,0.41,0.2,0.2,-3
2019-01-09,21,5,13.34,2.6,0.45,0.45,-3
2019-01-09,20,5,13.35,7.69,0.45,0.45,-3
2019-01-09,19,5,21,17,17,17,-3
2019-01-09,18,5,21,17,17,17,-3
2019-01-09,17,5,13.35,4.58,0.2,0.2,-3
2019-01-09,16,5,13.33,1.14,0.2,0.2,-3
2019-01-09,15,5,13.35,1.35,0.2,0.2,-3
2019-01-09,14,5,13.34,1.3,0.2,0.2,-3
2019-01-09,13,5,13.31,0.89,0.2,0.2,-3
2019-01-09,12,5,5.98,1.14,0.2,0.2,-3
2019-01-09,11,5,5.96,1.4,0.2,0.2,-3
2019-01-09,10,5,5.92,1.4,0.45,0.45,-3
2019-01-09,9,5,5.96,1.4,0.45,0.45,-3
2019-01-09,8,5,4.58,1.4,0.2,0.2,-3
2019-01-09,7,5,0,1.25,0.2,0.12,-3
2019-01-09,6,5,0,1.14,0.17,0.1,-3
2019-01-09,5,5,-0.02,1.14,0.17,0.1,-3
2019-01-09,4,5,-0.1,1.14,0.17,0.1,-3
2019-01-09,3,5,-0.02,1.14,0.17,0.1,-3
2019-01-09,2,5,0,1.14,0.17,0.1,-3
2019-01-09,1,5,0,1.14,0.17,0.1,-3
2019-01-09,24,4,0,1.14,0.16,0.1,-4
2019-01-09,23,4,5.87,0.97,0.17,0.17,-4
2019-01-09,22,4,13.33,0.41,0.2,0.2,-4
2019-01-09,21,4,13.38,1.4,0.45,0.45,-4
2019-01-09,20,4,13.36,8.09,0.45,0.45,-4
2019-01-09,19,4,13.37,11.54,11.54,11.54,-4
2019-01-09,18,4,18.04,11.76,11.76,11.76,-4
2019-01-09,17,4,8.31,4.58,0.2,0.2,-4
2019-01-09,16,4,13.35,1.14,0.2,0.2,-4
2019-01-09,15,4,13.37,1.35,0.2,0.2,-4
2019-01-09,14,4,13.39,1.3,0.2,0.2,-4
2019-01-09,13,4,13.34,0.79,0.2,0.2,-4
2019-01-09,12,4,5.98,1.14,0.2,0.2,-4
2019-01-09,11,4,6.56,1.4,0.2,0.2,-4
2019-01-09,10,4,5.81,4.03,0.23,0.23,-4
2019-01-09,9,4,5.84,2.41,0.45,0.45,-4
2019-01-09,8,4,4.75,2.55,2.55,2.55,-4
2019-01-09,7,4,0,1.25,0.2,0.12,-4
2019-01-09,6,4,0,1.14,0.17,0.1,-4
2019-01-09,5,4,0,1.14,0.17,0.1,-4
2019-01-09,4,4,-0.1,1.14,0.17,0.1,-4
2019-01-09,3,4,-0.02,1.14,0.17,0.1,-4
2019-01-09,2,4,0,1.14,0.17,0.1,-4
2019-01-09,1,4,0,1.14,0.17,0.1,-4
2019-01-09,24,3,0,1.14,0.16,0.1,-5
2019-01-09,23,3,0,0.97,0.17,0.1,-5
2019-01-09,22,3,8.31,0.41,0.2,0.2,-5
2019-01-09,21,3,13.33,1.4,0.44,0.44,-5
2019-01-09,20,3,13.33,8.09,0.45,0.45,-5
2019-01-09,19,3,13.23,11.54,11.54,11.54,-5
2019-01-09,18,3,13.27,10.12,10.12,10.12,-5
2019-01-09,17,3,5.92,4.58,0.2,0.2,-5
2019-01-09,16,3,5.81,1.14,0.2,0.2,-5
2019-01-09,15,3,5.98,1.35,0.2,0.2,-5
2019-01-09,14,3,13.3,1.3,0.2,0.2,-5
2019-01-09,13,3,5.83,0.79,0.2,0.2,-5
2019-01-09,12,3,0,1.14,0.2,0.1,-5
2019-01-09,11,3,0,1.14,0.2,0.1,-5
2019-01-09,10,3,0,4.03,0.23,0.1,-5
2019-01-09,9,3,0,2.41,0.45,0.45,-5
2019-01-09,8,3,0,2.55,0.45,0.45,-5
2019-01-09,7,3,0,1.24,0.2,0.11,-5
2019-01-09,6,3,0,1.14,0.17,0.1,-5
2019-01-09,5,3,-0.1,1.14,0.17,0.1,-5
2019-01-09,4,3,-0.1,1.14,0.17,0.1,-5
2019-01-09,3,3,-0.1,1.14,0.17,0.1,-5
2019-01-09,2,3,0,1.14,0.15,0.1,-5
2019-01-09,1,3,0,1.14,0.15,0.1,-5
2019-01-09,24,2,0,1.14,0.16,0.1,-6
2019-01-09,23,2,0,0.97,0.17,0.1,-6
2019-01-09,22,2,0,0.41,0.2,0.1,-6
2019-01-09,21,2,0,1.14,0.44,0.1,-6
2019-01-09,20,2,5.1,8.52,0.45,0.45,-6
2019-01-09,19,2,5.72,11.54,5.72,5.72,-6
2019-01-09,18,2,5.72,10.12,5.72,5.72,-6
2019-01-09,17,2,0,4.58,0.2,0.1,-6
2019-01-09,16,2,0,1.14,0.2,0.1,-6
2019-01-09,15,2,0,1.14,0.18,0.1,-6
2019-01-09,14,2,0,1.14,0.18,0.1,-6
2019-01-09,13,2,0,0.79,0.2,0.1,-6
2019-01-09,12,2,0,1.14,0.2,0.1,-6
2019-01-09,11,2,0,1.14,0.2,0.1,-6
2019-01-09,10,2,0,4.03,0.23,0.1,-6
2019-01-09,9,2,0,2.41,0.45,0.45,-6
2019-01-09,8,2,0,2.55,0.45,0.45,-6
2019-01-09,7,2,0,1.24,0.2,0.1,-6
2019-01-09,6,2,-0.02,1.14,0.17,0.1,-6
2019-01-09,5,2,-3,1.14,0.17,0.1,-6
2019-01-09,4,2,-3,1.14,0.17,0.1,-6
2019-01-09,3,2,-3,1.14,0.17,0.1,-6
2019-01-09,2,2,-3,1.14,0.16,0.1,-6
2019-01-09,1,2,-0.02,1.14,0.16,0.1,-6
2019-01-09,24,1,-0.02,1.14,0.11,0.1,-7
2019-01-09,23,1,0,0.97,0.13,0.1,-7
2019-01-09,22,1,0,0.41,0.15,0.1,-7
2019-01-09,21,1,0,1.94,0.2,0.1,-7
2019-01-09,20,1,5.36,8.52,0.45,0.45,-7
2019-01-09,19,1,5.42,11.54,5.42,4.59,-7
2019-01-09,18,1,5.42,10.12,5.42,5.06,-7
2019-01-09,17,1,4.63,4.58,0.45,0.45,-7
2019-01-09,16,1,0,2.26,0.18,0.1,-7
2019-01-09,15,1,0,0.42,0.16,0.1,-7
2019-01-09,14,1,0,0.38,0.16,0.1,-7
2019-01-09,13,1,0,0.79,0.16,0.1,-7
2019-01-09,12,1,0,8.59,0.17,0.1,-7
2019-01-09,11,1,0,7.34,0.17,0.1,-7
2019-01-09,10,1,0,4.03,0.2,0.1,-7
2019-01-09,9,1,0,2.41,0.2,0.1,-7
2019-01-09,8,1,0,1.53,0.2,0.1,-7
2019-01-09,7,1,0,1.07,0.18,0.1,-7
2019-01-09,6,1,-3,1.24,0.11,0.1,-7
2019-01-09,5,1,-4.6,1.22,0.11,0.1,-7
2019-01-09,4,1,-4.6,1.22,0.11,0.1,-7
2019-01-09,3,1,-4.5,1.22,0.11,0.1,-7
2019-01-09,2,1,-4.1,1.22,0.11,0.1,-7
2019-01-09,1,1,-3,1.22,0.11,0.1,-7
2019-01-08,24,32,0,1.26,0.2,0.1,24
2019-01-08,24,31,0,1.22,0.2,0.1,23
2019-01-08,23,31,0,1.12,0.2,0.1,23
2019-01-08,24,30,0,1.22,0.2,0.1,22
2019-01-08,23,30,0,1.12,0.2,0.1,22
2019-01-08,22,30,13.3,0.45,0.2,0.2,22
2019-01-08,24,29,0,1.22,0.19,0.1,21
2019-01-08,23,29,0,1.12,0.2,0.1,21
2019-01-08,22,29,18.5,0.45,0.2,0.2,21
2019-01-08,21,29,21.01,4.19,4.19,4.19,21
2019-01-08,24,28,0,1.22,0.19,0.1,20
2019-01-08,23,28,0,1.12,0.2,0.1,20
2019-01-08,22,28,21,0.45,0.2,0.2,20
2019-01-08,21,28,25.15,4.19,4.19,4.19,20
2019-01-08,20,28,25.15,5.66,5.66,5.66,20
2019-01-08,24,27,0,1.22,0.19,0.1,19
2019-01-08,23,27,0,1.12,0.2,0.1,19
2019-01-08,22,27,20.86,0.45,0.2,0.2,19
2019-01-08,21,27,23,1.83,1.83,1.83,19
2019-01-08,20,27,25.15,5.66,5.66,5.66,19
2019-01-08,19,27,25.96,5.92,5.92,5.92,19
2019-01-08,24,26,0,1.22,0.19,0.1,18
2019-01-08,23,26,0,1.12,0.2,0.1,18
2019-01-08,22,26,13.35,0.45,0.2,0.2,18
2019-01-08,21,26,21,1.83,1.83,1.83,18
2019-01-08,20,26,25.15,5.66,5.66,5.66,18
2019-01-08,19,26,25.15,6.3,6.3,6.3,18
2019-01-08,18,26,27.82,5.02,5.02,5.02,18
2019-01-08,24,25,0,1.22,0.17,0.1,17
2019-01-08,23,25,0,1.12,0.18,0.1,17
2019-01-08,22,25,13.36,0.45,0.2,0.2,17
2019-01-08,21,25,21,1.72,0.45,0.45,17
2019-01-08,20,25,21,1.73,1.73,1.73,17
2019-01-08,19,25,25.15,6.3,6.3,6.3,17
2019-01-08,18,25,25.57,6.1,6.1,6.1,17
2019-01-08,17,25,25.15,5.68,5.68,5.68,17
2019-01-08,24,24,0,1.22,0.17,0.1,16
2019-01-08,23,24,0,1.12,0.18,0.1,16
2019-01-08,22,24,13.39,0.45,0.2,0.2,16
2019-01-08,21,24,21,1.72,0.45,0.45,16
2019-01-08,20,24,21,1.73,1.73,1.73,16
2019-01-08,19,24,25.57,6.1,6.1,6.1,16
2019-01-08,18,24,26.5,5.66,5.66,5.66,16
2019-01-08,17,24,26.44,5.68,5.68,5.68,16
2019-01-08,16,24,25.96,5.91,5.91,5.91,16
2019-01-08,24,23,0,1.22,0.17,0.1,15
2019-01-08,23,23,0,1.12,0.18,0.1,15
2019-01-08,22,23,13.38,0.45,0.2,0.2,15
2019-01-08,21,23,21,1.72,0.45,0.45,15
2019-01-08,20,23,21,1.73,1.73,1.73,15
2019-01-08,19,23,22,7.19,7.19,7.19,15
2019-01-08,18,23,27.09,5.37,5.37,5.37,15
2019-01-08,17,23,25.15,5.68,5.68,5.68,15
2019-01-08,16,23,25.9,5.94,5.94,5.94,15
2019-01-08,15,23,25.15,1.23,1.23,1.23,15
2019-01-08,24,22,0,1.22,0.17,0.1,14
2019-01-08,23,22,0,1.12,0.18,0.1,14
2019-01-08,22,22,5.96,0.45,0.2,0.2,14
2019-01-08,21,22,21,1.72,0.45,0.45,14
2019-01-08,20,22,21,1.73,1.73,1.73,14
2019-01-08,19,22,23.3,7.19,7.19,7.19,14
2019-01-08,18,22,26.78,5.52,5.52,5.52,14
2019-01-08,17,22,26.49,5.66,5.66,5.66,14
2019-01-08,16,22,25.15,6.3,6.3,6.3,14
2019-01-08,15,22,25.15,1.23,1.23,1.23,14
2019-01-08,14,22,25.15,1.23,1.23,1.23,14
2019-01-08,24,21,0,1.22,0.17,0.1,13
2019-01-08,23,21,5.68,1.12,0.17,0.17,13
2019-01-08,22,21,5.96,0.45,0.2,0.2,13
2019-01-08,21,21,21,1.72,0.45,0.45,13
2019-01-08,20,21,21,1.73,1.73,1.73,13
2019-01-08,19,21,23.58,7.05,7.05,7.05,13
2019-01-08,18,21,26.96,5.08,5.08,5.08,13
2019-01-08,17,21,25.76,5.56,5.56,5.56,13
2019-01-08,16,21,24.93,1.51,1.51,1.51,13
2019-01-08,15,21,22,1.23,1.23,1.23,13
2019-01-08,14,21,25.15,1.23,1.23,1.23,13
2019-01-08,13,21,29.21,2.6,2.6,2.6,13
2019-01-08,24,20,0,1.22,0.17,0.1,12
2019-01-08,23,20,0,1.12,0.17,0.1,12
2019-01-08,22,20,5.96,0.45,0.2,0.2,12
2019-01-08,21,20,21,1.72,0.45,0.45,12
2019-01-08,20,20,21,1.73,1.73,1.73,12
2019-01-08,19,20,24.15,6.78,6.78,6.78,12
2019-01-08,18,20,26.97,5.05,5.05,5.05,12
2019-01-08,17,20,25.75,5.56,5.56,5.56,12
2019-01-08,16,20,25.43,1.51,1.51,1.51,12
2019-01-08,15,20,22,1.23,1.23,1.23,12
2019-01-08,14,20,25.15,1.23,1.23,1.23,12
2019-01-08,13,20,25.15,2.6,2.6,2.6,12
2019-01-08,12,20,25.15,8.96,8.96,8.96,12
2019-01-08,24,19,0,1.22,0.17,0.1,11
2019-01-08,23,19,5.1,1.12,0.17,0.17,11
2019-01-08,22,19,5.96,0.45,0.2,0.2,11
2019-01-08,21,19,21,1.72,0.45,0.45,11
2019-01-08,20,19,26.53,1.73,1.73,1.73,11
2019-01-08,19,19,26.91,5.19,5.19,5.19,11
2019-01-08,18,19,29.43,1.27,1.27,1.27,11
2019-01-08,17,19,29.4,1.27,1.27,1.27,11
2019-01-08,16,19,28.45,1.51,1.51,1.51,11
2019-01-08,15,19,26.94,1.23,1.23,1.23,11
2019-01-08,14,19,29.07,1.23,1.23,1.23,11
2019-01-08,13,19,25.15,2.6,2.6,2.6,11
2019-01-08,12,19,25.15,8.96,8.96,8.96,11
2019-01-08,11,19,25.15,8.96,8.96,8.96,11
